STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OED,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,OECD members,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,94.3106307983398,94.8017425537109,94.5977630615234,94.4561309814453,94.0847930908203,93.1135711669922,93.1466674804688,93.1622695922852,92.6984710693359,93.3743209838867,93.7335205078125,94.0009536743164,93.8621215820312,93.24658203125,93.6997909545898,93.3953018188477,93.0329513549805,92.1606674194336,90.5323181152344,88.5423965454102,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Lithuania,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,89.2004623413086,91.0,92.5989303588867,93.5005035400391,93.9003601074219,94.6008911132812,94.8988494873047,94.9989318847656,94.7996826171875,94.0991287231445,93.2994232177734,94.9885482788086,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Malawi,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,50.2179298400879,52.8454818725586,,59.7401809692383,59.3626594543457,64.6651382446289,65.6179809570312,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Early-demographic dividend,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,75.2019577026367,75.9961090087891,79.5762786865234,75.9162521362305,78.2166976928711,82.1047897338867,81.4098892211914,80.7330322265625,80.5678787231445
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Djibouti,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,100.0,,,100.0,100.0,,,,,,,,75.6049499511719,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Belarus,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,95.4965398531633,96.0267286028343,96.0352079763203,96.0993638447472,96.4401504344443,96.6137007977847,97.3606998472126,97.3738421031091,97.3972233454643,97.3335875367687,97.1879862842034,97.3711441116425
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Sri Lanka,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,82.1103210449219,,,,,79.44384765625,82.3126025177368,79.2597545373305,79.4180397561153,81.4148579610166,80.2748959653196,80.6853864344141,80.4221340722501,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Benin,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,37.3661117553711,,,,,,,,,,,,,,,20.0265598297119,18.0283603668213,,,,33.9674110412598,36.2792282104492,35.623779296875,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Madagascar,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,29.5208685732269,88.8576293773599,20.6833586085234,,,21.3035032669085,20.1702668677627,20.3306546552695,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Grenada,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,30.6756801605225,,,,,33.1325302124023,,25.26881980896,,,40.6119613647461,39.9484481811523,41.8367309570312,42.6908187866211,44.5927886962891,46.2833099365234,,39.266300201416,,38.735179901123,42.0168113708496,43.9950980392157
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Bermuda,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,100.0,100.0,,100.0,,100.0,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Macao SAR, China",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,58.8192901611328,60.4996604919434,59.3460807800293,60.1254997253418,62.9815711975098,63.8680686950684,66.5864181518555,67.9665679931641,69.4570083618164,71.0151596069336,71.4472503662109,71.1677282377919,72.0967102655569,74.2741935483871,76.9230769230769,81.7593297791318,87.3716241917079,89.1691394658754,90.6642066420664,91.3458012467914,92.7719821162444,93.0907754502021,93.2442196531792,93.4633441675695,94.2064606741573,94.6562287270252
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Peru,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,28.855920791626,32.9893608093262
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Europe & Central Asia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,85.4339828491211,85.2472076416016,86.001579284668
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Small states,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,83.2316284179688,83.260986328125,82.4996185302734,81.0392608642578,78.8592910766602,,,77.3037872314453,78.0745620727539,79.3980484008789,79.4202499389648,79.4358062744141,77.7985382080078,77.7365570068359,81.1771087646484,80.236198425293,79.0989303588867,78.2197723388672,77.3075637817383,77.0715484619141,76.0865173339844
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Kazakhstan,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Dominica,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,30.5851097106934,30.9248600006104,31.5508003234863,37.9232482910156,29.7826099395752,35.9550590515137,31.25,34.2857093811035,40.5117301940918,31.0276699066162,36.4503784179688,38.7475509643555,40.9345817565918,41.0714285714286,41.0681381225586,46.3178291320801,45.3846206665039,48.561149597168,,,44.9596774193548,,47.4332618713379,42.6294784545898,44.4226989746094,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,United Arab Emirates,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Kyrgyz Republic,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,71.8070526123047,73.2645416259766,75.9329528808594,77.8613662719727,79.0949172973633,80.4789810180664,87.7007369995117,76.2556991577148,76.9882591007778,77.6325757575758,84.2735214233398,,81.5039865715485,75.4019012451172,74.7675476074219,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Thailand,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Vietnam,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,91.3591262446673,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,El Salvador,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,89.9893112182617,89.5400924682617,89.0378494262695,,88.0525894165039,87.5121994018555,92.8179931640625,,91.4562632350546,,,,92.0418100504046,92.7774066156389,92.5625843980472,92.4556213017752,,,,,95.2692320040777,95.6759808072255
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUV,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Tuvalu,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,45.522388458252,,65.0793685913086,60.7142906188965,62.121208190918,55.8823509216309,28.6995506286621,64.7727272727273,64.8148148148148
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Burundi,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,36.8927803039551,,,,,,,,72.3781585693359,74.8956933738774,,72.3537293434569,100.0,100.0,,100.0,72.1392454297938,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Sub-Saharan Africa,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,79.6057968139648,75.4785919189453,67.4853668212891,63.9901084899902,62.5384788513184,61.0824813842773,54.3820686340332,60.206169128418,56.2117195129395,57.4587898254395,58.1810989379883,62.3602981567383,63.2354583740234,65.2092590332031,62.472900390625,59.5830497741699,59.5314483642578,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Spain,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Mozambique,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,64.4094161987305,62.4336891174316,65.0014266967773,72.8150482177734,75.2971115112305,79.7754364013672,84.1466674804688,87.6405426710368,88.7696228027344,84.9260406494141,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Botswana,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,81.7635879516602,83.7960510253906,87.5226364135742,91.2390518188477,94.9642333984375,95.5569305419922,90.3725204467773,96.9583587646484,98.9094619750977,99.1241683959961,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Late-demographic dividend,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,86.0188598632812,85.5419998168945,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Latin America & Caribbean (excluding high income),Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,78.6249771118164,82.4135208129883,79.1705703735352,79.3106536865234,78.2351913452148,76.8608016967773,78.2361297607422,76.1253890991211,76.4858322143555,77.4422073364258,78.0615692138672,79.2622604370117,79.3092422485352,78.6354598999023,78.9479370117188,79.3564529418945,75.8007278442383,75.3080062866211,74.8742065429688
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Egypt, Arab Rep.",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,67.3394169535102,,81.8858606091483,82.9144256748226,77.0316133384932,84.5833625833626,,78.6130201699257,85.6737183340066
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Lesotho,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,85.891242980957,86.6686477661133,87.9305419921875,88.7760925292969,,,82.0886993408203,87.1140899658203,81.2531204223633,,,,,,,,100.0,88.8648986816406,,,,,,85.8327331542969,97.5670013427734,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OSS,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Other small states,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,84.0282669067383,84.4496994018555,83.4458236694336,81.6789398193359,80.8497924804688,,,,78.7705764770508,80.5142517089844,80.0730895996094,79.9526519775391,76.4983062744141,76.3999786376953,81.3307723999023,80.3971633911133,78.4498977661133,77.5730209350586,76.3998870849609,76.0390014648438,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Jamaica,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,83.8232044198895,85.2126116497442,100.0,100.0,100.0,100.0,100.0,,,100.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Eswatini,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,99.1803283691406,,,,82.6267929077148,92.0195388793945,99.3059310913086,98.7031402587891,99.2209091186523,99.4951782226562,,78.757682800293,72.9652351738241,74.2666666666667,75.8639308855292,76.3135375663187,,73.231688148381,,,,,,,61.1903114186851,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Dominican Republic,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,73.1415023803711,84.8052825927734,79.8776779174805,84.8817367553711,85.5101699829102,84.5211029052734,90.247475377135,79.414490715587,89.8518041237113,76.2565720294427,75.076887766812,82.8314040550498,,,,,,100.0,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Kiribati,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,39.207650273224,16.7682926829268,,,67.8224687933426,72.2158438576349,68.4151785714286,66.3512092534175,62.3323013415893
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Upper middle income,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,81.0041427612305,,
