STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,PERS_TYPE,Type of personnel,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ROU,Romania,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,749.25,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BEFR,French Community,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,962,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CHL,Chile,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1980,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,COL,Colombia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1720,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CZE,Czechia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1688,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DNK,Denmark,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1642.8,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,EST,Estonia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1610,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FRA,France,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1607,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DEU,Germany,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1778,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,HUN,Hungary,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1664,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ISL,Iceland,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1704,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ISR,Israel,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1046.51019,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,JPN,Japan,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1728.3,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,KOR,Korea,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1440,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,LVA,Latvia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1760,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,LUX,Luxembourg,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1508,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,NLD,Netherlands,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1659,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,POL,Poland,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1744,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,PRT,Portugal,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1342,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SVK,Slovak Republic,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1590,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ESP,Spain,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1405.76557,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CHE,Switzerland,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1810,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,POL,Poland,WKT_STA_TCH,Statutory teaching time,D_Y,Days per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,218,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,TUR,Türkiye,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1584,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKB,England,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1265,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKM,Scotland,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1365,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,EU25,European Union (25 countries),WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1553.03535,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,OECD,OECD,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1577.75547,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BGR,Bulgaria,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,1520,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ARG,Argentina,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ARG,Argentina,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CHN,China (People's Republic of),WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CHN,China (People's Republic of),WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CHN,China (People's Republic of),WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IND,India,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IND,India,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IND,India,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IDN,Indonesia,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IDN,Indonesia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IDN,Indonesia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SAU,Saudi Arabia,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SAU,Saudi Arabia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SAU,Saudi Arabia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ZAF,South Africa,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ZAF,South Africa,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ZAF,South Africa,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,AUS,Australia,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,AUS,Australia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,AUT,Austria,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,AUT,Austria,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,AUT,Austria,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CAN,Canada,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CAN,Canada,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CAN,Canada,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FIN,Finland,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FIN,Finland,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IRL,Ireland,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,IRL,Ireland,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,JPN,Japan,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,NZL,New Zealand,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,NZL,New Zealand,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SVK,Slovak Republic,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SVN,Slovenia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SVN,Slovenia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SWE,Sweden,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
